ID,plant_id,family,taxon_name,refstand,ref_short
681,wcsCmp589761,Gentianaceae,Schultesia guianensis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
682,wcsCmp1261234,Gentianaceae,Schultesia guianensis var. guianensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
683,wcsCmp589782,Gentianaceae,Sebaea bojeri,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
684,wcsCmp589679,Gentianaceae,Sebaea exigua,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
685,wcsCmp589725,Gentianaceae,Sebaea hymenosepala,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
686,wcsCmp589710,Gentianaceae,Sebaea leiostyla,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
687,wcsCmp590397,Gentianaceae,Sebaea natalensis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
688,wcsCmp590406,Gentianaceae,Sebaea sedoides,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
689,wcsCmp598653,Loganiaceae,Spigelia anthelmia,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
690,wcsCmp598653,Loganiaceae,Spigelia anthelmia,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
691,wcsCmp598653,Loganiaceae,Spigelia anthelmia,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
692,wcsCmp598653,Loganiaceae,Spigelia anthelmia,2095,"Handbook African Med. Pl. (Iwu, 1993)"
693,wcsCmp598653,Loganiaceae,Spigelia anthelmia,6369,"Herbs of Commerce (McGuffin et al., 2000)"
694,wcsCmp598653,Loganiaceae,Spigelia anthelmia,100187,"Med. Plants for Diabetes in C. America (Giovannini et al., 2016)"
695,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8425,"Med. Pl. E. Nicaragua (Coe et al., 1996)"
696,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8747,"Med. Pl. Latin America (Duke, 2009)"
697,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
698,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8430,"Med. Pl. Nicarag. Atlantic Coast (Barrett, 1994)"
699,wcsCmp598653,Loganiaceae,Spigelia anthelmia,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
700,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
701,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8428,"Med. & Pois. Pl. N.E.Braz. (Agra et al., 2007)"
702,wcsCmp598653,Loganiaceae,Spigelia anthelmia,5473,"Native American Ethnobotany (Moerman, 1998)"
703,wcsCmp598653,Loganiaceae,Spigelia anthelmia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
704,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8394,"Substances in Medicines, Australia (TGA, 2007)"
705,wcsCmp598653,Loganiaceae,Spigelia anthelmia,100023,U.S. FDA Substance Registration System (2016)
706,wcsCmp598653,Loganiaceae,Spigelia anthelmia,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
707,wcsCmp598653,Loganiaceae,Spigelia anthelmia,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
708,wcsCmp598653,Loganiaceae,Spigelia anthelmia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
709,wcsCmp597965,Loganiaceae,Spigelia hamellioides,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
710,wcsCmp597986,Loganiaceae,Spigelia humboldtiana,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
711,wcsCmp597986,Loganiaceae,Spigelia humboldtiana,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
712,wcsCmp597986,Loganiaceae,Spigelia humboldtiana,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
713,wcsCmp597936,Loganiaceae,Spigelia marilandica,100021,"Encyclopedia of Herb. Medicine (Bartram, 1995)"
714,wcsCmp597936,Loganiaceae,Spigelia marilandica,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
715,wcsCmp597936,Loganiaceae,Spigelia marilandica,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
716,wcsCmp597936,Loganiaceae,Spigelia marilandica,6369,"Herbs of Commerce (McGuffin et al., 2000)"
717,wcsCmp597936,Loganiaceae,Spigelia marilandica,100236,"Indian Med. Pl. Database (TDU, 2020)"
718,wcsCmp597936,Loganiaceae,Spigelia marilandica,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
719,wcsCmp597936,Loganiaceae,Spigelia marilandica,5473,"Native American Ethnobotany (Moerman, 1998)"
720,wcsCmp597936,Loganiaceae,Spigelia marilandica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
721,wcsCmp597936,Loganiaceae,Spigelia marilandica,8394,"Substances in Medicines, Australia (TGA, 2007)"
722,wcsCmp597936,Loganiaceae,Spigelia marilandica,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
723,wcsCmp597936,Loganiaceae,Spigelia marilandica,100023,U.S. FDA Substance Registration System (2016)
724,wcsCmp597936,Loganiaceae,Spigelia marilandica,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
725,wcsCmp597936,Loganiaceae,Spigelia marilandica,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
726,wcsCmp597936,Loganiaceae,Spigelia marilandica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
727,wcsCmp597936,Loganiaceae,Spigelia marilandica,100020,"World Economic Plants (Wiersema et al., 2013)"
728,wcsCmp597924,Loganiaceae,Spigelia palmeri,8395,Farmacopea Herbolaria Mexico (2001)
729,wcsCmp597955,Loganiaceae,Spigelia pedunculata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
730,wcsCmp598055,Loganiaceae,Strychnos aculeata,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
731,wcsCmp598055,Loganiaceae,Strychnos aculeata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
732,wcsCmp598055,Loganiaceae,Strychnos aculeata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
733,wcsCmp598050,Loganiaceae,Strychnos aenea,100236,"Indian Med. Pl. Database (TDU, 2020)"
734,wcsCmp598050,Loganiaceae,Strychnos aenea,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
735,wcsCmp598050,Loganiaceae,Strychnos aenea,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
736,wcsCmp598029,Loganiaceae,Strychnos afzelii,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
737,wcsCmp598029,Loganiaceae,Strychnos afzelii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
738,wcsCmp598029,Loganiaceae,Strychnos afzelii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
739,wcsCmp598006,Loganiaceae,Strychnos andamanensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
740,wcsCmp598006,Loganiaceae,Strychnos andamanensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
741,wcsCmp598005,Loganiaceae,Strychnos angolensis,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
742,wcsCmp598005,Loganiaceae,Strychnos angolensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
743,wcsCmp598004,Loganiaceae,Strychnos angustiflora,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
744,wcsCmp598004,Loganiaceae,Strychnos angustiflora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
745,wcsCmp598004,Loganiaceae,Strychnos angustiflora,3586,Zhonghua Bencao: Materia Medica of China (1998)
746,wcsCmp597996,Loganiaceae,Strychnos atlantica,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
747,wcsCmp597996,Loganiaceae,Strychnos atlantica,8428,"Med. & Pois. Pl. N.E.Braz. (Agra et al., 2007)"
748,wcsCmp597995,Loganiaceae,Strychnos axillaris,100236,"Indian Med. Pl. Database (TDU, 2020)"
749,wcsCmp597995,Loganiaceae,Strychnos axillaris,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
750,wcsCmp597995,Loganiaceae,Strychnos axillaris,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
751,wcsCmp597995,Loganiaceae,Strychnos axillaris,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
752,wcsCmp598021,Loganiaceae,Strychnos barteri,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
753,wcsCmp598021,Loganiaceae,Strychnos barteri,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
754,wcsCmp597820,Loganiaceae,Strychnos brachistantha,100187,"Med. Plants for Diabetes in C. America (Giovannini et al., 2016)"
755,wcsCmp597817,Loganiaceae,Strychnos brasiliensis,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
756,wcsCmp597817,Loganiaceae,Strychnos brasiliensis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
757,wcsCmp597830,Loganiaceae,Strychnos camptoneura,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
758,wcsCmp597830,Loganiaceae,Strychnos camptoneura,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
759,wcsCmp597830,Loganiaceae,Strychnos camptoneura,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
760,wcsCmp597830,Loganiaceae,Strychnos camptoneura,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
761,wcsCmp597835,Loganiaceae,Strychnos castelnaeana,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
762,wcsCmp597835,Loganiaceae,Strychnos castelnaeana,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
763,wcsCmp597833,Loganiaceae,Strychnos cathayensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
764,wcsCmp597833,Loganiaceae,Strychnos cathayensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
765,wcsCmp597803,Loganiaceae,Strychnos cocculoides,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
766,wcsCmp597803,Loganiaceae,Strychnos cocculoides,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
767,wcsCmp597803,Loganiaceae,Strychnos cocculoides,100034,"SEPASAL database (Kew, 1999)"
768,wcsCmp597803,Loganiaceae,Strychnos cocculoides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
769,wcsCmp597784,Loganiaceae,Strychnos cogens,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
770,wcsCmp597811,Loganiaceae,Strychnos congolana,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
771,wcsCmp597791,Loganiaceae,Strychnos croatii,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
772,wcsCmp597900,Loganiaceae,Strychnos cuniculina,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
773,wcsCmp936595,Loganiaceae,Strychnos decussata,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
774,wcsCmp936595,Loganiaceae,Strychnos decussata,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
775,wcsCmp936595,Loganiaceae,Strychnos decussata,100034,"SEPASAL database (Kew, 1999)"
776,wcsCmp936595,Loganiaceae,Strychnos decussata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
777,wcsCmp597888,Loganiaceae,Strychnos densiflora,2095,"Handbook African Med. Pl. (Iwu, 1993)"
778,wcsCmp597888,Loganiaceae,Strychnos densiflora,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
779,wcsCmp597888,Loganiaceae,Strychnos densiflora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
780,wcsCmp597911,Loganiaceae,Strychnos diaboli,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
781,wcsCmp597894,Loganiaceae,Strychnos dinklagei,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
782,wcsCmp597894,Loganiaceae,Strychnos dinklagei,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
783,wcsCmp597894,Loganiaceae,Strychnos dinklagei,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
784,wcsCmp597919,Loganiaceae,Strychnos diplotricha,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
785,wcsCmp597914,Loganiaceae,Strychnos dolichothyrsa,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
786,wcsCmp597883,Loganiaceae,Strychnos elaeocarpa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
787,wcsCmp597863,Loganiaceae,Strychnos erichsonii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
788,wcsCmp597855,Loganiaceae,Strychnos fendleri,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
789,wcsCmp597851,Loganiaceae,Strychnos floribunda,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
790,wcsCmp597851,Loganiaceae,Strychnos floribunda,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
791,wcsCmp597878,Loganiaceae,Strychnos gerrardii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
792,wcsCmp597867,Loganiaceae,Strychnos glabra,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
793,wcsCmp597871,Loganiaceae,Strychnos gossweileri,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
794,wcsCmp598084,Loganiaceae,Strychnos gubleri,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
795,wcsCmp598063,Loganiaceae,Strychnos guianensis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
796,wcsCmp598063,Loganiaceae,Strychnos guianensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
797,wcsCmp598063,Loganiaceae,Strychnos guianensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
798,wcsCmp598256,Loganiaceae,Strychnos henningsii,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
799,wcsCmp598256,Loganiaceae,Strychnos henningsii,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
800,wcsCmp598256,Loganiaceae,Strychnos henningsii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
801,wcsCmp598256,Loganiaceae,Strychnos henningsii,100034,"SEPASAL database (Kew, 1999)"
802,wcsCmp598256,Loganiaceae,Strychnos henningsii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
803,wcsCmp598278,Loganiaceae,Strychnos icaja,2095,"Handbook African Med. Pl. (Iwu, 1993)"
804,wcsCmp598278,Loganiaceae,Strychnos icaja,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
805,wcsCmp598278,Loganiaceae,Strychnos icaja,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
806,wcsCmp598278,Loganiaceae,Strychnos icaja,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
807,wcsCmp598276,Loganiaceae,Strychnos ignatii,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
808,wcsCmp598276,Loganiaceae,Strychnos ignatii,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
809,wcsCmp598276,Loganiaceae,Strychnos ignatii,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
810,wcsCmp598276,Loganiaceae,Strychnos ignatii,100236,"Indian Med. Pl. Database (TDU, 2020)"
811,wcsCmp598276,Loganiaceae,Strychnos ignatii,8389,Korean Herbal Pharmacopoeia (2002)
812,wcsCmp598276,Loganiaceae,Strychnos ignatii,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
813,wcsCmp598276,Loganiaceae,Strychnos ignatii,5838,"Med. & Pois. Pl. 1 (Padua et al., 1999)"
814,wcsCmp598276,Loganiaceae,Strychnos ignatii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
815,wcsCmp598276,Loganiaceae,Strychnos ignatii,100023,U.S. FDA Substance Registration System (2016)
816,wcsCmp598276,Loganiaceae,Strychnos ignatii,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
817,wcsCmp598276,Loganiaceae,Strychnos ignatii,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
818,wcsCmp598276,Loganiaceae,Strychnos ignatii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
819,wcsCmp598276,Loganiaceae,Strychnos ignatii,3586,Zhonghua Bencao: Materia Medica of China (1998)
820,wcsCmp598264,Loganiaceae,Strychnos innocua,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
821,wcsCmp598264,Loganiaceae,Strychnos innocua,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
822,wcsCmp598271,Loganiaceae,Strychnos jobertiana,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
823,wcsCmp598350,Loganiaceae,Strychnos longicaudata,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
824,wcsCmp598350,Loganiaceae,Strychnos longicaudata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
825,wcsCmp598350,Loganiaceae,Strychnos longicaudata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
826,wcsCmp598347,Loganiaceae,Strychnos lucens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
827,wcsCmp598346,Loganiaceae,Strychnos lucida,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
828,wcsCmp598346,Loganiaceae,Strychnos lucida,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
829,wcsCmp598346,Loganiaceae,Strychnos lucida,5838,"Med. & Pois. Pl. 1 (Padua et al., 1999)"
830,wcsCmp598346,Loganiaceae,Strychnos lucida,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
831,wcsCmp598346,Loganiaceae,Strychnos lucida,5775,"Trad. Aboriginal Meds in N. Territory (Barr et al., 1993)"
832,wcsCmp598346,Loganiaceae,Strychnos lucida,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
833,wcsCmp598341,Loganiaceae,Strychnos madagascariensis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
834,wcsCmp598341,Loganiaceae,Strychnos madagascariensis,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
835,wcsCmp598341,Loganiaceae,Strychnos madagascariensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
836,wcsCmp598341,Loganiaceae,Strychnos madagascariensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
837,wcsCmp598340,Loganiaceae,Strychnos maingayi,100236,"Indian Med. Pl. Database (TDU, 2020)"
838,wcsCmp598315,Loganiaceae,Strychnos malchairii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
839,wcsCmp598288,Loganiaceae,Strychnos melastomatoides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
840,wcsCmp598304,Loganiaceae,Strychnos minor,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
841,wcsCmp598304,Loganiaceae,Strychnos minor,100236,"Indian Med. Pl. Database (TDU, 2020)"
842,wcsCmp598304,Loganiaceae,Strychnos minor,5838,"Med. & Pois. Pl. 1 (Padua et al., 1999)"
843,wcsCmp598304,Loganiaceae,Strychnos minor,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
844,wcsCmp1261328,Loganiaceae,Strychnos minor var. minor,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
845,wcsCmp1261328,Loganiaceae,Strychnos minor var. minor,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
846,wcsCmp1261328,Loganiaceae,Strychnos minor var. minor,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
847,wcsCmp598301,Loganiaceae,Strychnos mitis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
848,wcsCmp598300,Loganiaceae,Strychnos mitscherlichii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
849,wcsCmp598114,Loganiaceae,Strychnos mostueoides,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
850,wcsCmp598114,Loganiaceae,Strychnos mostueoides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
851,wcsCmp598107,Loganiaceae,Strychnos myrtoides,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
852,wcsCmp598107,Loganiaceae,Strychnos myrtoides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
853,wcsCmp598106,Loganiaceae,Strychnos narcondamensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
854,wcsCmp598131,Loganiaceae,Strychnos nitida,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
855,wcsCmp598131,Loganiaceae,Strychnos nitida,3586,Zhonghua Bencao: Materia Medica of China (1998)
856,wcsCmp598129,Loganiaceae,Strychnos nux-blanda,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
857,wcsCmp598129,Loganiaceae,Strychnos nux-blanda,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
858,wcsCmp598129,Loganiaceae,Strychnos nux-blanda,100236,"Indian Med. Pl. Database (TDU, 2020)"
859,wcsCmp598129,Loganiaceae,Strychnos nux-blanda,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
860,wcsCmp598129,Loganiaceae,Strychnos nux-blanda,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
861,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
862,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8388,Ayurvedic Pharm. of India (1999-2011)
863,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
864,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
865,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
866,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100175,E-Kommission: Unapproved Status (1984-1994)
867,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
868,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
869,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,2095,"Handbook African Med. Pl. (Iwu, 1993)"
870,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,6369,"Herbs of Commerce (McGuffin et al., 2000)"
871,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100236,"Indian Med. Pl. Database (TDU, 2020)"
872,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8382,Japanese Pharmacopoeia 15th edn. (2006)
873,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8870,"Japanese Pharmacopoeia, 16th edn. (2012)"
874,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8869,"Korean Pharmacopoeia, 9th edn. (2007)"
875,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100006,"Les Plantes Arom. et Med. (Bremness, 1996)"
876,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
877,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100229,"Medicinal Plant Marketing in Bangladesh (Dixie et al., 2003)"
878,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,5860,"Medicinal plants in Viet Nam (WHO, 1990)"
879,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8418,"Med. Pl. Braz. Pharm. (Brandão et al., 2006)"
880,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
881,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
882,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,5838,"Med. & Pois. Pl. 1 (Padua et al., 1999)"
883,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8374,Pharmacopoeia of China (2005)
884,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100001,Pharmacopoeia of China (2010)
885,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100050,Pharmacopoeia of China (2015)
886,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100010,"Plants of Econ. Importance (FAO, 1983)"
887,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
888,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8394,"Substances in Medicines, Australia (TGA, 2007)"
889,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100033,"Survey of Trad. Drugs Sold in Jordan (Lev, 2002)"
890,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100237,"Taiwan Herbal Pharmacop. 3rd Chinese ed. (MOHW, 2018)"
891,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100009,"The Plant-Book (Mabberley, 1996)"
892,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
893,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100173,"Trad. Drugs in Israel at End C20th (Lev & Amar, 2000)"
894,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100202,"Traditional Persian Med. Pl. Database (Rahimi et al., 2018)"
895,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100197,"Trad. Med. in Dali Prefecture, SW China. (Zhang et al., 2014)"
896,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8390,Unani Pharmacopoeia India (2007-2008)
897,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100023,U.S. FDA Substance Registration System (2016)
898,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
899,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
900,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
901,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,100020,"World Economic Plants (Wiersema et al., 2013)"
902,wcsCmp598138,Loganiaceae,Strychnos nux-vomica,3586,Zhonghua Bencao: Materia Medica of China (1998)
