,Accepted_ID,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_Rank,powo_Snippet,try_Snippet,Compiled_Sources
1023,77231383-1,Populus nigra subsp. nigra,Populus nigra,776790-1,Subspecies,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1024,77231433-1,Hibiscus moscheutos subsp. moscheutos,Hibiscus moscheutos,30181863-2,Subspecies,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1025,77231575-1,Salix babylonica f. babylonica,Salix babylonica,777133-1,Form,,Leaf hairiness:abundant hairs at least on one leaf side,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1026,77231604-1,Cirsium arvense var. arvense,Cirsium arvense,195034-1,Variety,,"Leaf pruinose:adaxial,Leaf pubescence:abaxial,Leaf pubescent: bottom:yes,Pruinose: above:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1027,77231841-1,Salix repens subsp. repens,Salix repens,305835-2,Subspecies,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1028,77232106-1,Koenigia alpina var. alpina,Koenigia alpina,77152588-1,Variety,,"Leaf pruinose:abaxial,Pruinose: below:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1029,774545-1,Peganum harmala,Peganum harmala,774545-1,Species,,"Leaf pruinose:adaxial and abaxial,Pruinose: above:yes,Pruinose: below:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1030,774774-1,Phellodendron amurense,Phellodendron amurense,774774-1,Species,,"Lair hairiness: midrib/veins:yes,Leaf hairiness: bottom:some hairs,Leaf hairiness:midrib/veins","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1031,774969-1,Ptelea trifoliata,Ptelea trifoliata,774969-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1032,775099-1,Ruta graveolens,Ruta graveolens,775099-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1033,775625-1,Zanthoxylum bungeanum,Zanthoxylum bungeanum,775625-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1034,776171-1,Meliosma arnottiana,Meliosma arnottiana,776171-1,Species,,Leaf pubescence:adaxial and abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1035,776196-1,Meliosma cuneifolia,Meliosma cuneifolia,776196-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1036,776279-1,Meliosma myriantha,Meliosma myriantha,776279-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1037,776355-1,Meliosma veitchiorum,Meliosma veitchiorum,776355-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1038,776569-1,Populus adenopoda,Populus adenopoda,776569-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1039,776573-1,Populus alba,Populus alba,776573-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1040,776600-1,Populus balsamifera,Populus balsamifera,776600-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1041,776607-1,Populus × berolinensis,Populus × berolinensis,776607-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1042,776626-1,Populus × canescens,Populus × canescens,776626-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1043,776633-1,Populus cathayana,Populus cathayana,776633-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1044,776642-1,Populus ciliata,Populus ciliata,776642-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1045,776672-1,Populus euphratica,Populus euphratica,776672-1,Species,,"Leaf pruinose:adaxial and abaxial,Pruinose: above:yes,Pruinose: below:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1046,776698-1,Populus glauca,Populus glauca,776698-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1047,776705-1,Populus haoana,Populus haoana,776705-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1048,776712-1,Populus heterophylla,Populus heterophylla,776712-1,Species,,Leaf hairiness: top:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1049,776745-1,Populus lasiocarpa,Populus lasiocarpa,776745-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1050,776748-1,Populus laurifolia,Populus laurifolia,776748-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1051,776762-1,Populus macrocarpa,Populus macrocarpa,776762-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1052,776765-1,Populus mainlingensis,Populus mainlingensis,776765-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1053,776786-1,Populus nakaii,Populus nakaii,776786-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1054,776792-1,Populus ningshanica,Populus ningshanica,776792-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1055,776828-1,Populus pseudoglauca,Populus pseudoglauca,776828-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1056,776829-1,Populus pseudomaximowiczii,Populus pseudomaximowiczii,776829-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1057,776836-1,Populus qamdoensis,Populus qamdoensis,776836-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1058,776864-1,Populus simonii,Populus simonii,776864-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1059,776893-1,Populus trinervis,Populus trinervis,776893-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1060,776928-1,Populus wuana,Populus wuana,776928-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1061,776940-1,Salix abscondita,Salix abscondita,776940-1,Species,,"Leaf pubescence:abaxial,Leaf pubescence:finely abaxial","['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1062,776958-1,Salix aegyptiaca,Salix aegyptiaca,776958-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1063,776974-1,Salix alba,Salix alba,776974-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1064,777109-1,Salix atrocinerea,Salix atrocinerea,777109-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1065,777165-1,Salix bicolor,Salix bicolor,777165-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1066,777188-1,Salix borealis,Salix borealis,777188-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1067,777274-1,Salix caspica,Salix caspica,777274-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1068,777387-1,Salix crataegifolia,Salix crataegifolia,777387-1,Species,,"Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1069,777425-1,Salix daphnoides,Salix daphnoides,777425-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1070,777599-1,Salix foetida,Salix foetida,777599-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1071,777660-1,Salix glabra,Salix glabra,777660-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1072,777696-1,Salix gordejevii,Salix gordejevii,777696-1,Species,,"Leaf pubescence:adaxial,Leaf pubescent: top:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1073,777745-1,Salix hegetschweileri,Salix hegetschweileri,777745-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1074,777978-1,Salix laggeri,Salix laggeri,777978-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1075,778243-1,Salix myrsinifolia,Salix myrsinifolia,778243-1,Species,,"Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1076,778700-1,Salix rorida,Salix rorida,778700-1,Species,,Leaf hairiness:abundant hairs at least on one leaf side,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1077,779152-1,Salix viminalis,Salix viminalis,779152-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1078,781250-1,Acer campestre,Acer campestre,781250-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side,Pubescence (ascending hairs or papillae):2","['TRY (Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.)']"
1079,781254-1,Acer carpinifolium,Acer carpinifolium,781254-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1080,781257-1,Acer caudatum,Acer caudatum,781257-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1081,781279-1,Acer davidii,Acer davidii,781279-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1082,781322-1,Acer granatense,Acer granatense,781322-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1083,781329-1,Acer henryi,Acer henryi,781329-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
